Titles,Descriptions,Label
Flintech Achieves the 2023-2024 Microsoft Business Applications Inner Circle Award,"Flintech is honored by Microsoft for achieving outstanding sales achievement and innovation. DENVER, Aug. 31, 2023 /PRNewswire/ -- Flintech, a leading Microsoft Business Applications and Power Platform business",1
Verint Open CCaaS Platform Achieves Microsoft Co-sell Ready Status and Inclusion in the Microsoft Azure and AppSource Marketplaces,"Verint® (NASDAQ:VRNT), The Customer Engagement Company®, today announced it has earned co-sell ready status with Microsoft and that the Verint Open Contact Center as a Service (CCaaS) Platform™ will be",1
Microsoft to unbundle Teams from Office in bid to allay EU antitrust concerns,"Microsoft will unbundle its chat and video app Teams from its Office product and make it easier for rival products to work with its software, the U.S. company said on Thursday in a move aimed at staving off a possible EU antitrust fine.",0
"Microsoft to unbundle Teams from Office, seeks to avert EU antitrust fine","Microsoft will unbundle its chat and video app Teams from its Office product and make it easier for rival products to work with its software, the U.S. company said on Thursday in a move aimed at staving off a possible EU antitrust fine.",0
Microsoft Tries to Ward Off EU Antitrust Probe into Teams App,Microsoft Corp. tried to ward off further European Union antitrust scrutiny of its Teams video-conferencing app by offering to split the program from a broader business software package.,0
"US Senate panel to hold AI hearing with Microsoft, Nvidia",A U.S. Senate committee on Tuesday will hold a new hearing on artificial intelligence with Microsoft President Brad Smith and Nvidia chief scientist William Daly as Congress works on legislation to mitigate the dangers of the emerging technology.,0
Zoom Talked With Regulators About Microsoft Competition Concerns,"Zoom Video Communications Inc. has met with regulators from the US, European Union and other jurisdictions to outline concerns about allegedly anticompetitive behavior by Microsoft Corp.",0
JourneyTEAM Achieves the 2023-2024 Microsoft Business Applications Inner Circle Award,"JourneyTEAM is honored by Microsoft for achieving outstanding sales achievement and innovation. DRAPER, Utah, Sept. 7, 2023 /PRNewswire/ -- JourneyTEAM, a trusted Microsoft Partner, has achieved the prestigious 2023-2024",1
Microsoft Corporation (MSFT) Goldman Sachs 2023 Communacopia + Technology Conference (Transcript),Microsoft Corporation (MSFT) Goldman Sachs 2023 Communacopia + Technology Conference (Transcript),2
Microsoft Says AI Software Business Will Be Its Fastest to Hit $10 Billion in Revenue,CFO Amy Hood also said that the Microsoft 365 copilot software is off to a strong start.,1
Microsoft to defend customers on AI copyright challenges,"Microsoft will pay legal damages on behalf of customers using its artificial intelligence (AI) products if they are sued for copyright infringement for the output generated by such systems, the company said on Thursday.",1
Yealink Launches New Microsoft Teams Rooms Solutions for More Intelligent and Flexible Meetings,"XIAMEN, China, Sept. 7, 2023 /PRNewswire/ -- Yealink, a global leading unified communications (UC) solution provider, has launched its 3rd-Gen MVC Series Microsoft Teams Rooms System, as the first to collaborate with",1
Microsoft and Paige are building the world's largest AI model for detecting cancer,Microsoft is teaming up with the company Paige to build the world's largest image-based artificial intelligence model for identifying cancer.,1
"HSBC Initiates Coverage On Microsoft with Hold Rating, Announces Price Target of $347",HSBC analyst Stephen Bersey initiates coverage on Microsoft with a Hold rating and announces Price Target of $347.,2
Oracle founder Larry Ellison makes first-ever trip to Microsoft headquarters for cloud announcement,Microsoft and Oracle have been rivals for more than 30 years. Now they're working together to help clients more quickly move to the cloud,1
Microsoft and Oracle Expand Partnership to Deliver Oracle Database Services on Oracle Cloud Infrastructure in Microsoft Azure,"Microsoft Joins Oracle as the Only Other Hyperscaler to Offer Oracle Cloud Infrastructure Database Services to Simplify Cloud Migration, Multicloud Deployment, and Management AUSTIN, Texas and REDMOND, Wash., Sept. 14,",1
"Bernstein Reiterates Outperform on Microsoft, Maintains $398 Price Target",Bernstein analyst Mark Moerdler reiterates Microsoft with a Outperform and maintains $398 price target.,1
Microsoft Facing Formal EU Complaint Over Teams Video App,Microsoft Corp.’s attempt at avoiding deeper European Union scrutiny of its Teams video-conferencing app fell flat with the bloc’s antitrust enforcers readying a formal complaint against the firm’s conduct.,0
LUCIHUB SELECTED FOR MICROSOFT FOR STARTUPS FOUNDERS HUB PROGRAM,"AI-powered video production platform and mobile app secures spot in Microsoft platform designed to help startups grow and scale their companies. LAS VEGAS, Sept. 13, 2023 /PRNewswire/ -- Lucihub, the AI powered video",1
Anthology Earns Microsoft Business Applications 2023/2024 Inner Circle Award for Third Consecutive Year,"Microsoft recognizes Anthology for achieving outstanding sales achievement and innovation BOCA RATON, Fla., Sept. 13, 2023 /PRNewswire/ -- Anthology, a leading provider of education solutions that support the entire",1
"Thailand expects Tesla, Google, Microsoft to invest $5 bln -prime minister","Thailand's Prime Minister Srettha Thavisin said on Sunday the country expected to receive investment of at least $5 billion from Tesla , Google and Microsoft .",1
"Citigroup Reiterates Buy on Microsoft, Maintains $420 Price Target",Citigroup analyst Tyler Radke reiterates Microsoft with a Buy and maintains $420 price target.,1
"JP Morgan Reiterates Overweight on Microsoft, Maintains $385 Price Target",JP Morgan analyst Mark Murphy reiterates Microsoft with a Overweight and maintains $385 price target.,1
"RBC Capital Reiterates Outperform on Microsoft, Maintains $390 Price Target",RBC Capital analyst Rishi Jaluria reiterates Microsoft with a Outperform and maintains $390 price target.,1
DTEN Announces Microsoft Certification for DTEN Mate PoE Room Controller &amp; Scheduler,"DTEN Paves Way for Future-Ready Collaboration with Latest Microsoft Teams Room Certification SAN JOSE, Calif., Sept. 22, 2023 /PRNewswire/ -- DTEN, a pioneer in innovative collaboration solutions, announced today its",1
Activision Nears Microsoft Offer Price as UK Approval in Sight,"As the $69 billion deal between Microsoft Corp. and Activision Blizzard Inc. looks ever more likely to win approval in the UK, the gap between the video-game maker’s stock price and takeover offer is narrowing.",1
"Microsoft&#39;s Accelerated AI Adoption Could Drive Strong Growth, Analyst Says",Wedbush analyst Daniel Ives reiterated an Outperform rating on Microsoft Corp and a,1
"Microsoft announces unified AI assistant, new Surface devices","Microsoft on Thursday announced a ""unified"" artificial intelligence (AI) for its Windows 11 platform and four new Surface devices, upping the appeal of its products spruced with the latest technology.",1
Microsoft Discussed Selling Bing to Apple as Google Replacement,"Microsoft Corp. discussed selling its Bing search engine to Apple Inc. around 2020, a deal that would have replaced Google as the default option on the iPhone maker’s devices, according to people with knowledge of the matter.",1
Microsoft CEO Satya Nadella to testify on Monday in Google antitrust trial,"Microsoft chief executive Satya Nadella is expected to testify on Monday as a witness for the U.S. Justice Department, according to a filing on the docket of its once-in-a generation court fight against Alphabet's Google.",0
Microsoft-Google Peace Deal Broke Down Over Search on Duo,"A five-year truce between rivals Alphabet Inc. and Microsoft Corp. came crashing down in 2020 when the tech giants found themselves at odds over their competing web-search businesses, according to testimony at the US government’s antitrust trial against Google.",0
AMD's stock pops after Microsoft tech chief touts chipmaker's AI products,"AMD and Microsoft have collaborated for years on computers, consoles and the cloud, and are doing more work together now in artificial intelligence",2
Camo arrives at the Microsoft Store on Windows,"LONDON, Sept. 28, 2023 /PRNewswire/ -- Reincubate, the makers of Camo, today announced that the app that gives users video superpowers is now available at the Microsoft Store. This brings Camo&#39;s video capture and",1
Microsoft executive says Google deals kept Bing small,"WASHINGTON -Apple and other smartphone makers turned down revenue-sharing agreements that would have helped Microsoft's Bing search engine and instead kept Google as the default search engine, a Microsoft executive testified on Thursday.",1
Microsoft Considered Investing Billions in Apple to Compete With Google Search,"Microsoft Corp. weighed investing multiple billions in Apple Inc. in 2016 in order to secure a deal to make its Bing search engine the default on the Safari browser and better compete with Alphabet Inc.’s dominant Google search, a Microsoft vice president testified Thursday in court.",2
Eastwall and AOG Partner to Accelerate Clinical AI Strategies through Microsoft Azure,"DENVER, Sept. 28, 2023 /PRNewswire/ -- Eastwall, a Microsoft Solution Partner specializing in Azure consulting and cloud engineering in healthcare, and Asher Orion Group (AOG), a thought leader in regulated medical",1
Microsoft looks to close Activision deal next week - The Verge,"Microsoft is aiming to close its $69 billion deal for ""Call of Duty"" publisher Activision Blizzard on Oct. 13 if it gets approval from Britain's antitrust regulator, the Verge reported on Friday, citing a source.",1
Apple considered buying Bing from Microsoft in 2018,The deal with Microsoft wasn't completed and Giannandrea said he believed Apple CEO Tim Cook told Microsoft it wasn't going forward.,2
Retail Realm Partners with BlueSnap to Bring the Power of Global Payment Orchestration to Microsoft Dynamics 365 Users,"BlueSnap will enable Microsoft Dynamic 365 users to provide exceptional localized payment experiences globally, increase authorization rates and reduce fees for cross-border transactions. BlueSnap, a global payment",1
Microsoft Joins Amazon in Antitrust Crosshairs,Microsoft and Amazon face an investigation into their dominance of the cloud-computing market in the U.K. It's the latest antitrust issue to hit the tech sector.,0
Microsoft Joins Amazon in Antitrust Crosshairs. This Time It's About the Cloud.,Microsoft and Amazon face an investigation into their dominance of the cloud-computing market in the U.K. It's the latest antitrust issue to hit the tech sector.,0
Microsoft will work with UK antitrust regulator on cloud services,"Microsoft said on Thursday it would ""engage constructively"" with Britain's antitrust regulator as it investigates cloud services - a market dominated by the U.S company and its rival Amazon. (Reporting by Paul Sandle; editing by William James)",1
"UK Investigates Cloud After Ofcom Eyes Amazon, Microsoft",Amazon.com Inc. and Microsoft Corp.’s cloud services face an investigation by the UK’s antitrust watchdog over concerns the US firms may be abusing their market power.,0
"Business leaders from Microsoft, Salesforce and LinkedIn among the speakers at VDS2023","Valencia, Spain, Oct. 04, 2023 (GLOBE NEWSWIRE) -- Business leaders from major tech companies such as Alejandro Mullor, Industry Digital Strategist at Microsoft, renowned global figures such as Vala Afshar, Chief",1
TCS Seeks to Use Microsoft AI Partnership to Improve Margins,"Tata Consultancy Services Ltd is betting on its partnership with Microsoft Corp to develop artificial intelligence-based software services for clients, seeking to win higher margins to fuel growth.",1
Microsoft closes $69 billion Activision deal after Britain's nod,"Xbox maker Microsoft closed its $69 billion deal for Activision Blizzard on Friday, swelling its heft in the video-gaming market with best-selling titles including ""Call of Duty"" to better compete with industry leader Sony .",1
Microsoft closes $69 billion Activision Blizzard deal after Britain's nod,"Xbox maker Microsoft closed its $69 billion deal for Activision Blizzard on Friday, swelling its heft in the video-gaming market with best-selling titles including ""Call of Duty"" to better compete with industry leader Sony .",1
Microsoft Completes $69 Billion Activision Purchase,Microsoft Corp. said it completed its $69 billion purchase of Activision Blizzard Inc. after a nearly two-year fight with global regulators threatened to scuttle the deal.,1
Microsoft closes $69 billion Activision Blizzard deal,"Xbox maker Microsoft closed its $69 billion deal for ""Call of Duty"" maker Activision Blizzard on Friday after Britain's antitrust regulator cleared the restructured deal.",1
Microsoft closes acquisition of Activision Blizzard after lengthy regulatory review,"Nineteen months after agreeing to the company's largest purchase ever, Microsoft has closed its acquisition of Activision Blizzard",1
Microsoft closes $69 bln deal for 'Call of Duty' publisher Activision,"Xbox maker Microsoft closed its $69 billion deal for Activision Blizzard on Friday, swelling its heft in the video-gaming market with best-selling titles including ""Call of Duty"" to better compete with industry leader Sony .",1
Microsoft Inks First Renewable Energy Purchase Deal in Japan,"Microsoft Corp. signed its first-ever long-term deal to procure renewable energy in Japan, as the tech giant rushes to meet ambitious green goals for its data-centers and operations.",1
"Microsoft Analyst Bullish On AI Leadership, Retains Caution Given High Interest Rates",KeyBanc analyst Michael Turits reiterated an Overweight rating on Microsoft Corp with a,1
Microsoft Stockholders Want to See an AI Boost. Here's When It Will Kick In.,Microsoft stock’s rally has stalled. This is how long shareholders might need to wait to see AI profits flowing through.,0
Analysts Are Bullish on Microsoft&#39;s Azure and AI Growth Ahead Of Q1 Earnings - Here&#39;s Why,Citi analyst Tyler Radke reiterated a Buy rating on Microsoft Corp (NASDAQ:,1
"Citigroup Maintains Buy on Microsoft, Raises Price Target to $430",Citigroup analyst Tyler Radke maintains Microsoft with a Buy and raises the price target from $420 to $430.,1
Reply Earns All Six Microsoft Solution Partner Designations for the Second Consecutive Year,"This recognition showcases Reply‘s technical expertise and successful track record of delivering high-value solutions for clients across the Microsoft Cloud ecosystem. Reply, a global systems integrator and consulting",1
Microsoft in talks to sign on Amazon as customer in $1 bln cloud tools deal - Insider,"Microsoft is preparing to bring Amazon.com as a customer for its 365 cloud productivity tools in a deal worth over $1 billion, news site Insider reported on Tuesday, citing an internal document and a person familiar with the matter.",1
Microsoft to sign on Amazon as customer in $1 bln cloud tools deal - Insider,"Microsoft is preparing to bring Amazon.com as a customer for its 365 cloud productivity tools in a deal worth over $1 billion, news site Insider reported on Tuesday, citing an internal document and a person familiar with the matter.",1
D3 Security&#39;s Smart SOAR Now Available in the Microsoft Azure Marketplace,"Microsoft Azure customers worldwide now gain access to D3 Smart SOAR to take advantage of the scalability, reliability, and agility of Azure to drive application development and shape business strategies. Security",1
"Big Bank Bought Up Apple, Tesla, AT&T, and Microsoft Stock","The Czech National Bank raised its investments in shares of Apple, Tesla, AT&T, and Microsoft by about 50% in the third quarter.",1
Microsoft Announces Results of Early Participation in Private Exchange Offers and Consent Solicitations,"Microsoft Corporation (Nasdaq: MSFT) (""Microsoft"") today announced that, in connection with the previously announced offers to Eligible Holders (as...",1
Amazon rallies on cloud optimism as it chases Microsoft for AI business,Amazon.com rose 7% on Friday on a pick up in growth at its most profitable cloud business as it aims for a larger share of the booming artificial intelligence market in a race with Microsoft.,1
Amazon rallies on cloud recovery as it chases Microsoft for AI business,Amazon.com rose 7% on Friday on a pick up in growth at its most profitable cloud business as it aims for a larger share of the booming artificial intelligence market in a race with Microsoft.,1
Resco launches mobile solutions for Microsoft Power Platform,"Resco, a pioneer in mobile technology with years of experience with cross-platform enterprise mobility solutions, is bringing the best of its portfolio to Microsoft Power Platform. Resco Forms+, Resco Docs+, and Resco",1
McChrystal Group Brings &#34;Team of Teams&#34; Framework to Microsoft Viva,"ALEXANDRIA, Va., Oct. 26, 2023 (GLOBE NEWSWIRE) -- McChrystal Group and Microsoft are partnering to integrate the power of Microsoft Viva with the &#34;Team of Teams&#34; framework, aiming to optimize strategy execution,",1
"Citigroup Maintains Buy on Microsoft, Raises Price Target to $432",Citigroup analyst Tyler Radke maintains Microsoft with a Buy and raises the price target from $430 to $432.,1
Microsoft and Submittable to collaborate on the future of social impact in the cloud,"Microsoft Corp. and Submittable, a leading grants management and corporate social responsibility (CSR) platform, on Wednesday announced a strategic...",1
Crayon is one of selected partners to offer Microsoft 365 Copilot,"Crayon, a global leader in IT services and innovation, announced today that it is one of the select partners that can offer Microsoft 365 Copilot, a...",1
Microsoft Vows to Revamp Security Products After Repeated Hacks,"Microsoft Corp., battered for its role in several major hacks, said it’s revamping the way it provides cybersecurity protection, using artificial intelligence and other methods to speed the company’s response to vulnerabilities and better protect customers.",1
stc group Collaborates with Microsoft to Unlock the Potential of Innovation in Corporate Digital Transformation,"stc group, an engine of digital transformation, today announced the expansion of its strategic partnership with Microsoft to further advance its digitalization and drive innovation across Saudi Arabia. As part of the",1
WNS to bolster its Industry-specific Generative AI Solutions through Microsoft Azure OpenAI Service,"WNS (Holdings) Limited (NYSE:WNS), a leading provider of global Business Process Management (BPM) solutions, today announced that it is integrating Microsoft Azure OpenAI Service to further enhance the company&#39;s",1
Core BTS Selected as a Microsoft 365 Copilot Partner,"Core BTS, a full-service digital transformation consulting firm, announces that the company is now a Microsoft 365 Copilot Partner. Core BTS is one...",1
Mural Announces Integration with Microsoft 365 Copilot and AI-Powered Collaboration Features for Enterprise Teams,"Mural, the leading visual work platform for the Enterprise, today announced its integration with Microsoft 365 Copilot, which provides Copilot users...",1
Microsoft starts selling its Copilot AI tool for email and documents,The Microsoft 365 Copilot might give Microsoft over $10 billion in annualized revenue by 2026. That assumes just 18% of eligible users sign up.,0
"Microsoft restricts employee access to OpenAI's ChatGPT, citing security concerns","Microsoft has moved to stop its workers from using a tool that runs on its cloud infrastructure, from a company it has invested in.",0
Rackspace Technology Participates in Microsoft Ignite to Showcase the Company&#39;s Microsoft Offerings and Partnerships,"Rackspace Technology and Microsoft cutting-edge Generative AI Services and Solutions using the FAIR Practice will be on display SAN ANTONIO, Texas, Nov. 09, 2023 (GLOBE NEWSWIRE) -- Rackspace Technology®",1
More people are reading Microsoft Viva Engage but online conversations are slipping – SWOOP Analytics report,"The world&#39;s largest analysis of Microsoft Viva Engage has found more people than ever are using the enterprise social network to read posts, while 27% of employees are engaging in online conversations. The findings",1
NetApp Extends Partnership with Microsoft Empowering Customers to Achieve More Through Cloud Adoption,"Long-standing alliance expands Azure NetApp Files, NetApp BlueXP and Cloud Volumes ONTAP portfolio with Microsoft Azure-based CloudOps solutions NetApp® (NASDAQ:NTAP), a global cloud-led, data centric software",1
Microsoft Record Leads $1.5 Trillion Nasdaq Surge,"Wall Street’s so-called Magnificent Seven has been living up to its name again, but none more so than Microsoft Corp.",1
Photonic Collaborating with Microsoft to Power Global Quantum Ecosystem,"Strategic Collaboration Positions Photonic and Microsoft to Accelerate Transformational Impact of Quantum Computing and Networking Photonic Inc., a company building one of the world&#39;s first scalable, fault-tolerant",1
UKG Expands Strategic Microsoft Partnership,"Tailoring employee experiences now even easier with UKG no-code/low-code connectors and templates on Microsoft Power Platform UKG Aspire — UKG, a leading provider of HR, payroll, and workforce management solutions for",1
Vandis Achieves Microsoft Solutions Partner Designation for Infrastructure and is a Member of the Microsoft AI Cloud Partner Program,"Vandis, Inc, today announced it has earned the Microsoft Solutions Partner designation for Infrastructure and is a member of the Microsoft AI Cloud...",1
ISG to Publish Reports on Microsoft Cloud Ecosystem,Upcoming ISG Provider Lens™ reports will evaluate service providers that help clients leverage Azure and other Microsoft cloud platforms for digital transformation,2
"Noventiq Joins Microsoft Intelligent Security Association, Strengthening Its Commitment to Cybersecurity","Noventiq Holding PLC, a leading global digital transformation and cybersecurity solutions and services provider, announced that it is joining the Microsoft Intelligent Security Association (MISA). This press release",1
Microsoft Still a Buy at Citi but Analysts 'Pounding the Table With Little Less Vigor',Citi analyst Tyler Radke closes his positive catalyst watch on Microsoft noting the stock's outperformance.,1
Microsoft is bringing its Copilot chatbot to Windows 10,"The Copilot came to Windows 11 first. Soon Microsoft will start testing it on the more widely used Windows 10, which loses support in less than two years.",1
"Analysts Bullish On Microsoft&#39;s AI Expansion, Predict Significant Revenue Boost from Copilot, Cloud Services",Wedbush analyst Daniel Ives maintained Microsoft Corp stock with an Outperform and raised the price target from $400 to $425.,1
T-Mobile Delivers Free 5G Connectivity with the Microsoft Surface Pro 9 with 5G,First-of-its-kind offer gives everyone – regardless of their wireless provider – 90 days or 30 GB of service &#34;on Us&#34; with the Microsoft Surface Pro 9 with 5G There&#39;s no such thing as a free lunch … but there is free,1
"Wedbush Maintains Outperform on Microsoft, Raises Price Target to $425",Wedbush analyst Daniel Ives maintains Microsoft with a Outperform and raises the price target from $400 to $425.,1
DoControl Enhances Microsoft Integration With Swift Account Scanning and Onboarding Across Millions Of Files In Just Hours,"DoControl, the leading SaaS Security Platform (SSP), today announced new capabilities to its data security protection offering for Microsoft 365. The ...",1
"Mizuho Reiterates Buy on Microsoft, Maintains $420 Price Target",Mizuho analyst Gregg Moskowitz reiterates Microsoft with a Buy and maintains $420 price target.,1
"Analyst Optimistic As OpenAI Reinstates Altman, Boosting Microsoft&#39;s Spot","Microsoft Corp stock is trading higher Wednesday after, in a dramatic turn of events,",1
What Altman's Return to OpenAI Means for Microsoft—and the Future of Tech,Sam Altman is returning to OpenAI as chief executive. The question now is what changes Microsoft has secured to improve its control of the artificial-intelligence start-up. ,1
"Wedbush Reiterates Outperform on Microsoft, Maintains $425 Price Target",Wedbush analyst Daniel Ives reiterates Microsoft with a Outperform and maintains $425 price target.,1
Flywheel Collaborates with Microsoft and NVIDIA to Propel End-to-End AI Development Platform on Microsoft Azure,"Flywheel, a leading medical imaging artificial intelligence (AI) development platform, today announced the launch of its software-as-a-service (SaaS) data management solution on Microsoft Azure. The Flywheel platform is",1
"Nvidia, Microsoft, Autodesk, HP Inc., Urban Outfitters, Guess, and More Stock Market Movers","Nvidia shares fall after the chip maker's earnings report, Sam Altman is returning as CEO at OpenAI, of which Microsoft is the largest investor, and Autodesk's earnings and revenue beat analysts' estimates.",1
Microsoft seeks changes at OpenAI; former CEO Altman in talks to return -Bloomberg News,"Sam Altman and OpenAI's board have opened discussions to bring back its former CEO, and the startup's backer Microsoft is discussing governance changes it plans to request from the board, Bloomberg News reported on Tuesday, citing sources.",1
Microsoft Got an AI Boost. It's Far From Over.,"Nvidia may be first on the list of AI beneficiaries, but Microsoft is a clear No. 2.",1
Exclusive: Google pushes for antitrust action against Microsoft in UK cloud market,"Google has called on Britain’s antitrust regulator to take action against Microsoft , claiming its business practices had left rivals at a significant disadvantage, according to a letter seen by Reuters.",0
Teleperformance helps clients create and modernize applications with Microsoft Azure Solutions Partner status for Data &amp; AI,"Teleperformance, a global leader in digital business services, today announced it has received Microsoft Azure Solutions Partner status for Data & AI....",1
Microsoft president says no chance of super-intelligent AI soon,The president of tech giant Microsoft said there is no probability of super-intelligent artificial intelligence being created within the next 12 months.,0
Microsoft Grabs More AI Power With OpenAI Board Seat,"Sam Altman is officially back as OpenAI CEO, but it’s not a return to the status quo. His comeback marks a new era, and one that will be closely watched over by Microsoft.",1
UNFCCC partners with Microsoft to use AI and advanced data technology to track global carbon emissions and assess progress under the Paris Agreement,Leaders from the United Nations and Microsoft Corp. on Thursday announced a partnership that will enable the UNFCCC to create a new AI-powered...,1
Microsoft secures non-voting board seat at OpenAI,"Microsoft will have a non-voting board seat at OpenAI, the company announced on Wednesday. ",1
"Microsoft to take non-voting, observer position on OpenAI's board","Microsoft will take a non-voting, observer position on OpenAI's board, OpenAI said on Wednesday, adding that Sam Altman has been officially reinstated as chief executive officer of the company.",1
Microsoft says it does not own any portion of OpenAI,"Microsoft said in a statement on Friday that it does not own any part of OpenAI, an artificial intelligence powerhouse.",1
Fessler &amp; Bowman Chooses Microsoft Dynamics 365 and SIS Construct 365 with Procore Connector,"SIS LLC, a Microsoft Solutions Partner for Business Applications, and leading software developer and implementor of ERP|CRM|BI solutions for...",1
Microsoft to Convert Gaming Staff From Temps to Unionized Employees,"Microsoft Corp. is converting a group of subcontracted temps into unionized employees, bucking an industry trend and expanding organized labor’s new foothold at the software giant.",1
Microsoft Corporation (MSFT) Presents at Barclays Global Technology Conference (Transcript),Microsoft Corporation (MSFT) Presents at Barclays Global Technology Conference (Transcript),2
Circana Elevates Data Flexibility: Hybrid and Private Cloud Deployments of Liquid Data Platform Now Available in Microsoft Azure for All Industries,"Chicago, Dec. 07, 2023 (GLOBE NEWSWIRE) -- Circana™, a leading advisor on the complexity of consumer behavior, announced that its Liquid Data® technology platform can be seamlessly deployed in Microsoft",2
Arjuna Capital: Microsoft Investors Weigh in on Generative Artificial Intelligence&#39;s Mis- and Disinformation Problem,"At today&#39;s annual meeting, Nirvana bassist and shareholder Krist Novoselic, will present his shareholder proposal asking Microsoft to mitigate and remediate generative AI risks and harms. Today, Microsoft investors",1
Dremio Cloud Now Available for Microsoft Azure,"Delivering faster time to value, while decreasing costs Dremio, the easy and open data lakehouse, today announced the public preview of Dremio Cloud for Microsoft Azure. This SaaS solution offers companies",0
Microsoft-Activision Deal Draws Fresh Questions From Appeals Court,Microsoft Corp.’s $69 billion acquisition of Activision Blizzard Inc. drew questions from an appeals court that was reviewing the Federal Trade Commission’s challenge to a ruling that cleared the deal earlier this year.,0
System Solutions LLC released John Deere Financial Dealer Integration for Microsoft Dynamics 365 Business Central,"GLASTONBURY, Conn., Dec. 15, 2023 (GLOBE NEWSWIRE) -- System Solutions LLC released John Deere Financial Dealer integration for Microsoft Dynamics 365 Business Central. This integration brings the full business",1
"Mizuho Maintains Buy on Microsoft, Raises Price Target to $450",Mizuho analyst Gregg Moskowitz maintains Microsoft with a Buy and raises the price target from $420 to $450.,1
Q-SYS and Lenovo Collaborate to Deliver UC Compute Bundle Certified for Microsoft Teams,"UC Compute Bundle simplifies the integration and scalability of certified Microsoft Teams solutions in high-impact spaces Q-SYS, a division of QSC LLC, is delighted to announce the Q-SYS UC Compute Bundle for",1
"LinkedIn shelved planned move to Microsoft Azure, opting to keep physical data centers","LinkedIn called off a plan to move technology to Microsoft Azure, a setback for its parent company, which is chasing Amazon Web Services",0
"Truist Securities Initiates Coverage On Microsoft with Buy Rating, Announces Price Target of $600",Truist Securities analyst Joel Fishbein initiates coverage on Microsoft with a Buy rating and announces Price Target of $600.,1
"Microsoft Gets a $600 Price Target. It’s Not too Late to Buy the Stock, Analyst Says.",Truist Securities analyst Joel Fishbein initiates coverage of Microsoft with a Buy rating.,1
Grid Dynamics Earns the Analytics on Microsoft Azure Advanced Specialization,"Key Takeaways:Grid Dynamics secures the sought-after Analytics on Microsoft Azure Advanced Specialization, reinforcing its status as a Microsoft AI Cloud Partner, and broadening its engagement in the Microsoft Azure",1
Striim Integrates with Microsoft Fabric to Deliver Real-Time Data Streaming Innovation for Analytics and AI,"PALO ALTO, Calif., Dec. 13, 2023 (GLOBE NEWSWIRE) -- Striim, an industry leader in real-time data integration and streaming, is excited to announce its integration with Microsoft Fabric, a new data analytics platform.",1
"Hanshow, Microsoft, Intel, and E Ink Jointly Release Industry White Paper Exploring Green Digitalization in the Future of Retail","Hanshow, Microsoft, Intel, and E Ink have issued a joint white paper on Green Digitalization - a process whereby the simultaneous digitalization and pursuit of green sustainability can be a dual engine for growth in the",1
Microsoft ending support for Windows 10 could send 240 mln PCs to landfills - report,"Microsoft Corp's plan to end support for Windows 10 operating system could result in about 240 million personal computers (PCs) being disposed, potentially adding to landfill waste, Canalys Research said.",0
Microsoft shelves Windows 'mixed reality' feature,"Microsoft on Thursday discontinued the ""mixed reality"" feature for Windows through which some hardware devices and software could tap into augmented and virtual reality technologies.",1
Cognata Redefines Sensor Suite Selection Processes Through Digital Twin-based Sensor Simulation and Cloud Technology integrated into Microsoft Azure,"Cognata proudly announces its collaboration with Microsoft to drive the Automated Driving Perception Hub (ADPH) global program, running on Microsoft...",1
Netrix is a Proud Participant in the Microsoft Security Copilot Partner Private Preview,"Netrix Global today announced its participation in the Microsoft Security Copilot Partner Private Preview. Netrix was selected based on its proven experience with Microsoft Security technologies, willingness to explore",1
"Pulitzer-winning authors join OpenAI, Microsoft copyright lawsuit",A group of 11 nonfiction authors have joined a lawsuit in Manhattan federal court that accuses OpenAI and Microsoft of misusing books the authors have written to train the models behind OpenAI's popular chatbot ChatGPT and other artificial-intelligence based software.,0
"Mark Egan Joins SIS LLC, Microsoft Dynamics 365 Global Partner in the Commercial Construction ERP Space, to Expand London Based UK Territory","SIS, LLC, a Microsoft Solutions Partner for Business Applications, and leading implementation consultant of ERP|CRM|BI solutions for Commercial...",1
Microsoft Gets a Price-Target Boost. Why It Has the AI Edge on Amazon and Google.,Microsoft has had a stellar run this year as excitement builds around its implementation of artificial intelligence. The technology giant can keep that going in 2024 and has a crucial advantage over its competitors according to Wall Street analysts. ,1
"Wedbush Maintains Outperform on Microsoft, Raises Price Target to $450",Wedbush analyst Daniel Ives maintains Microsoft with a Outperform and raises the price target from $425 to $450.,1
"Microsoft, Apple, SQM, Altice USA, Marathon Digital, and More Stock Market Movers","The price target on shares of Microsoft is raised by analysts at Wedbush, while Apple stock rises after the tech giant wins a temporary reprieve from a U.S. government ban on the sale of some Apple Watch models.",1
"Microsoft, Apple, SQM, Marathon Digital, and More Stock Market Movers","The price target on shares of Microsoft is raised by analysts at Wedbush, while Apple stock rises after the tech giant wins a temporary reprieve from a U.S. government ban on the sale of some Apple Watch models.",1
"NY Times sues OpenAI, Microsoft for infringing copyrighted works","The New York Times sued OpenAI and Microsoft on Wednesday, accusing them of using millions of the newspaper's articles without permission to help train chatbots to provide information to readers.",0
"The New York Times sues OpenAI, Microsoft over use of its stories used to train chatbots","The New York Times has filed a federal lawsuit against OpenAI and Microsoft, seeking to end the practice of using its stories to train chatbots.",0
"Microsoft, OpenAI  Sued by New York Times for Copyright Infringement","The New York Times Co. sued Microsoft Corp. and OpenAI Inc. for the use of content to help develop artificial intelligence services, in a sign of the increasingly fraught relationship between the media and a technology that could upend the news industry.",0
