Titles,Descriptions,Label
Malwarebytes ChatGPT Survey Reveals 81% are Concerned by Generative AI Security Risks,"Survey also uncovers 63% of respondents distrust ChatGPT while 51% question AI&#39;s ability to improve internet safety SANTA CLARA, Calif., June 27, 2023 /PRNewswire/ -- Malwarebytes, a global leader in real-time cyber",0
China's Baidu claims its Ernie Bot beats ChatGPT on key tests as A.I. race heats up,Baidu said the artificial intelligence model called Ernie 3.5 outperformed OpenAI's ChatGPT and GPT 4 in several key areas.,1
Baidu Claims Its Ernie Bot Now Beats ChatGPT on Key Measures,"Baidu Inc.’s ChatGPT-style service has outperformed OpenAI’s seminal product on several measures, China’s search leader said on Tuesday.",1
Query: Where Do I Start My Search for a New Vehicle in 2023? Response: Edmunds&#39; New ChatGPT Plugin,"SANTA MONICA, Calif., June 26, 2023 (GLOBE NEWSWIRE) -- The car shopping experts at Edmunds today announced the launch of an Edmunds plugin for ChatGPT to empower consumers as they leverage artificial intelligence to",1
Lawsuit says OpenAI violated US authors' copyrights to train AI chatbot,"Two U.S. authors sued OpenAI in San Francisco federal court on Wednesday, claiming in a proposed class action that the company misused their works to ""train"" its popular generative artificial-intelligence system ChatGPT.",0
ChatGPT Creator OpenAI Sued for Theft of Private Data in ‘AI Arms Race’,"ChatGPT creator OpenAI Inc. is stealing “vast amounts” of personal information to train its artificial intelligence models in a heedless hunt for profits, a group of anonymous individuals claimed in a lawsuit seeking class action status.",0
OpenAI Chooses London for Its First Corporate Office Outside US,"ChatGPT creator OpenAI Inc. has chosen London as the home of its first corporate office outside the US, according to a company statement issued Wednesday.",2
Pilot Taps OpenAI to launch Pilot GPT,"Largest startup bookkeeping provider in the US will use the latest OpenAI technology to further improve accuracy and quality of small business&#39; back office Pilot, the largest AI accounting company in the U.S.,",1
Indico Data enhances Indico Intelligent Intake Solution leveraging Azure OpenAI Services,Integration of Azure OpenAI Service extends Indico Data&#39;s enterprise large language model (&#34;LLM&#34;) capabilities and enables insurance carriers to dramatically increase underwriting and claim intake capacity,1
New ChatGPT integration with OpenAI in Wondershare Mockitt introduces a novel way of prototyping,"VANCOUVER, BC, June 26, 2023 /PRNewswire/ -- Wondershare Mockitt, a prototyping tool, has just released a new version featuring AI integration. Powered by OpenAI&#39;s ChatGPT, Wondershare Mockitt offers intelligent",1
"ChatGPT app downloads are slowing down, BofA finds ","Analysts found that app downloads for ChatGPT and Microsoft Bing have slowed in recent weeks, citing Sensor Tower data. ",0
ChatGPT faces 'growing pains' in June,"ChatGPT, the wildly popular AI chatbot launched in November, saw monthly traffic to its website and unique visitors decline for the first time ever in June, according to analytics firm Similarweb.",1
"LARGEST CHATGPT PLUGIN STORE DEVELOPER, MIXERBOX, TRANSFORMS THE FUTURE OF NAVIGATION WITH WORLD&#39;S FIRST AI CHATBOT FOR MAPS","PALO ALTO, Calif., July 5, 2023 /PRNewswire/ -- Silicon Valley-based AI startup MixerBox, the largest developer in the ChatGPT Plugin Store, has released a Beta version of the company&#39;s latest plugin—MixerBox",2
ChatGPT-maker OpenAI says it is doubling down on preventing AI from 'going rogue',"ChatGPT's creator OpenAI plans to invest significant resources and create a new research team that will seek to ensure its artificial intelligence remains safe for humans - eventually using AI to supervise itself, it said on Wednesday.",1
"Authors sue OpenAI, allege ChatGPT was trained on their books without consent ",Two authors filed a lawsuit against OpenAI alleging that their copyrighted books were used to train ChatGPT without their consent.,0
OpenAI’s ChatGPT Bot Probed by FTC Over Consumer Harms,"The US Federal Trade Commission has sent a request for information to startup OpenAI Inc. as part of a probe into its ChatGPT conversational AI bot, according to a person familiar with the request.",2
Checkmarx Announces Groundbreaking CheckAI Plugin for ChatGPT to Detect and Prevent Attacks Against ChatGPT-Generated Code,"Checkmarx&#39; industry-first AI AppSec plugin works within the ChatGPT interface to protect against new attack types targeting GenAI-generated code ATLANTA, July 13, 2023 /PRNewswire/ -- Checkmarx, the global leader in",1
"Twitter, ChatGPT back up after brief outage","Twitter services recovered after a brief outage on Wednesday, according to outage tracking website Downdetector.com, while OpenAI's viral chatbot ChatGPT was also back up, according to the company's website.",2
Elon Musk Announces New Company xAI as He Seeks to Build ChatGPT Alternative,"Elon Musk, who has hinted for months that he wants to build an alternative to the popular ChatGPT artificial intelligence chatbot, announced the formation of what he’s calling xAI, whose goal is to “understand the true nature of the universe.”",1
SANTÉ Realty Leverages ChatGPT &amp; AI to Accelerate Ground Lease Acquisitions in Key U.S. Cities,"SCOTTSDALE, Ariz. , July 11, 2023 /PRNewswire/ -- SANTÉ Realty Investments, a leading private equity real estate firm, today announced its strategic adoption of ChatGPT and other cutting-edge Artificial Intelligence (AI)",1
Sarah Silverman's ChatGPT Lawsuit Raises Big Questions for AI,"Comedian Sarah Silverman and two others filed a pair of purported class-action lawsuits against OpenAI, parent of ChatGPT, and Meta Platforms.",0
"Associated Press, OpenAI partner to explore generative AI use in news","The Associated Press is licensing a part its archive of news stories to OpenAI under a deal that will explore generative AI's use in news, the companies said on Thursday, a move that could set the precedent for similar partnerships between the industries.",1
FTC investigating ChatGPT-maker OpenAI for possible consumer harm,The civil investigative demand asks OpenAI to explain how it obtains information to train its large language models.,0
OpenAI Loses Third Board Member With Exit of Presidential Candidate Will Hurd,"OpenAI has lost another board member with the departure of former Texas representative Will Hurd, who announced at the end of June that he was entering the field of 2024 presidential candidates.",0
US FTC opens investigation into OpenAI - Washington Post,"The U.S. Federal Trade Commission (FTC) has opened an expansive investigation into OpenAI, the maker of viral chatbot ChatGPT, on claims that it has run afoul of consumer protection laws by putting personal reputations and data at risk, the Washington Post reported on Thursday...",0
UPDATE 1-US FTC opens investigation into OpenAI - Washington Post,"The U.S. Federal Trade Commission (FTC) has opened an expansive investigation into OpenAI, the maker of viral chatbot ChatGPT, on claims that it has run afoul of consumer protection laws by putting personal reputations and data at risk, the Washington Post reported on Thursday...",0
Sarah Silverman and novelists sue ChatGPT-maker OpenAI for ingesting their books,"Sarah Silverman sued ChatGPT-maker OpenAI for copyright infringement this week, joining a growing number of writers who say they unwittingly built the foundation for Silicon Valley's red-hot AI boom.",0
ManageEngine Site24x7 Unveils OpenAI Observability Integration for Enhanced Performance Monitoring,"Enabling Businesses with Comprehensive Visibility into OpenAI Usage, Cost, and Performance Metrics for Improved Performance and User Experience Track OpenAI calls and collect metrics in real time Track prompts",1
Shutterstock shares pop as company expands partnership with OpenAI,Shutterstock shares pop as company expands partnership with OpenAI,1
"Owler launches new ChatGPT plugin for faster company discovery, research and competitive intelligence","SAN FRANCISCO, July 20, 2023 (GLOBE NEWSWIRE) -- Owler, a Meltwater offering and the world&#39;s most comprehensive, community-powered, business data and intelligence platform, today announces the new Owler ChatGPT plugin",1
"Apple tests generative AI tools to rival OpenAI's ChatGPT, Bloomberg reports","Apple is working on artificial intelligence (AI) offerings similar to OpenAI's ChatGPT and Google's Bard, Bloomberg News reported on Wednesday, sending its shares up as much as 2% to a record high.",1
Apple tests generative AI tools to rival OpenAI's ChatGPT - Bloomberg News,"Apple is working on artificial intelligence (AI) offerings similar to OpenAI's ChatGPT and Google's Bard, Bloomberg News reported on Wednesday, sending its shares up as much as 2% to a record high.",1
"Datarails announces Full Rollout of FP&amp;A Genius, &#34;The ChatGPT&#34; for the CFO&#39;s Office","NEW YORK, July 19, 2023 /PRNewswire/ -- Datarails, the FP&amp;A platform for Excel users, has rolled out FP&amp;A Genius, &#34;the ChatGPT&#39;&#39; for the CFO&#39;s Office. The world&#39;s first generative AI tool for",1
"Anyword transforms ChatGPT into a powerful marketing tool, incorporating a company&#39;s existing brand voice and style into every prompt while predicting content performance","New integration extends Anyword&#39;s capabilities to generative AI platforms like ChatGPT, Notion AI, and Canva AI NEW YORK, July 18, 2023 /PRNewswire/ -- Anyword, the leading generative AI solution for marketing",1
Magmic To Discuss ChatGPT Integration In Scattergories Mobile Game At &#39;Pocket Gamer Connects&#39;,"Award-winning mobile game developer, Magmic announced today that they have been invited to participate in Pocket Gamer Connects Toronto to discuss the recent integration of ChatGPT into its popular ‘Hasbro&#39;s",1
"OpenAI, Google, others pledge to watermark AI content for safety, White House says","AI companies including OpenAI, Alphabet and Meta Platforms have made voluntary commitments to the White House to implement measures such as watermarking AI-generated content to help make the technology safer, President Joe Biden announced on Friday.",1
"OpenAI, Google, others pledge to watermark AI content for safety -White House","AI companies including OpenAI, Alphabet and Meta Platforms have made voluntary commitments to the White House to implement measures such as watermarking AI-generated content to help make the technology safer, President Joe Biden announced on Friday.",1
OpenAI Backs Idea of Requiring Licenses for Advanced AI Systems,An internal policy memo drafted by OpenAI shows the company supports the idea of requiring government licenses from anyone who wants to develop advanced artificial intelligence systems. The document also suggests the company is willing to pull back the curtain on the data it uses to train image generators.,2
"Apple Tests ‘Apple GPT,’ Develops Generative AI Tools to Catch OpenAI","Apple Inc. is quietly working on artificial intelligence tools that could challenge those of OpenAI Inc., Alphabet Inc.’s Google and others, but the company has yet to devise a clear strategy for releasing the technology to consumers.",1
OpenAI partners with American Journalism Project to support local news,"OpenAI is committing $5 million to the American Journalism Project (AJP) under a partnership that will look for ways to support local news through artificial intelligence, the Microsoft-backed startup said on Tuesday.",1
Dr. Dapeng Liu: ChatGPT Redefines Medical Device As AI Medical Milestones,"SHANGHAI, July 28, 2023 /PRNewswire/ -- In the ever-evolving world of AI, ChatGPT has emerged as a groundbreaking technology, capturing the attention of tech enthusiasts and industry experts alike. Within a short span of",1
"Semrush Releases Two New ChatGPT Features, Further Enhancing AI Capabilities","Semrush Holdings, Inc. (NYSE:SEMR), a leading online visibility management SaaS platform, today announces two ChatGPT features to its Listing Management Tool, further strengthening the company&#39;s commitment to Artificial",1
ChatGPT now on Android in some countries including US,"ChatGPT is now available for Android users in the United States, India, Bangladesh and Brazil, the viral chatbot's owner OpenAI said on Tuesday, as it looks to take advantage of the popularity of the artificial intelligence tool.",1
Newegg Launches First Computer Shopping ChatGPT Plugin,"Continuing to pioneer AI for e-commerce, the online tech retailer enables ChatGPT Plus subscribers to easily leverage its PC Builder tool through GPT-4",1
OpenAI rolls out ChatGPT app for Android,"OpenAI, the buzzy AI startup backed by Microsoft, debuted the Android version of its ChatGPT app on Tuesday. ",1
Snappy Introduces Personal Gifting Plugin for ChatGPT,"New Technology Further Revolutionizes Gifting NEW YORK, Aug. 1, 2023 /PRNewswire/ -- Snappy, the award-winning gifting company, today announced the launch of its personal gifting plugin for ChatGPT, further",1
"Global ChatGPT and Generative AI Market Research 2023: Market to Grow at a Staggering CAGR of 93.39% to 2029 - Countries Move to Control Blockchain, Reducing Tax Evasion, Money Laundering, and Fraud","DUBLIN, Aug. 1, 2023 /PRNewswire/ -- The &#34;ChatGPT and Generative AI: Market Shares, Market Strategies, and Market Forecasts, 2023 to 2029&#34; report from Wintergreen Research, Inc has been added to",1
How Hedge Fund Managers Are Using ChatGPT,"Hedge funds and other money managers are increasingly leaning on ChatGPT for marketing, and to summarize vast reports, according to a new survey.",1
"Chime Seamlessly Integrates ChatGPT Functionality to Streamline Content Creation, Boost Efficiency, and Improve Agent Productivity","PHOENIX, July 31, 2023 (GLOBE NEWSWIRE) -- Chime Technologies, an award-winning real estate tech innovator, today announced newly integrated ChatGPT functionality to eliminate the time consuming yet essential process",1
Rakuten signs MoU with OpenAI to develop services,Japan's Rakuten Group has signed a memorandum of understanding (MoU) with OpenAI to explore commercial opportunities together.,1
Rakuten Group developing services with OpenAI,"Japan's Rakuten Group is working with the company behind ChatGPT, OpenAI, to develop services using AI, CEO Hiroshi Mikitani announced on Wednesday.",1
Upwork and OpenAI Partner to Connect Businesses with OpenAI Experts,"SAN FRANCISCO, July 31, 2023 (GLOBE NEWSWIRE) -- Upwork (NASDAQ:UPWK), the world&#39;s work marketplace, and OpenAI, a leading AI research and deployment company, today announced OpenAI Experts on Upwork, giving OpenAI",1
"ChatGPT fever spreads to US workplace, sounding alarm for some","Many workers across the U.S. are turning to ChatGPT to help with basic tasks, a Reuters/Ipsos poll found, despite fears that have led employers such as Microsoft and Google to curb its use.",0
"Focus: ChatGPT fever spreads to US workplace, sounding alarm for some","Many workers across the U.S. are turning to ChatGPT to help with basic tasks, a Reuters/Ipsos poll found, despite fears that have led employers such as Microsoft and Google to curb its use.",0
Jeli.io Launches ChatGPT Beta for Improving Incident Response and Analysis,"Jeli.io, the incident response and analysis company founded by former Netflix and Slack engineering leader Nora Jones, today announced they have integrated ChatGPT into their platform. Since launching the company in",1
Edtech Chegg rallies as strong quarter eases fears about ChatGPT impact,Chegg rallied 25% in extended trading on Monday after better-than-expected quarterly sales and an in-line forecast for the current quarter eased worries about the impact of ChatGPT on the educational services company's business.,1
Chegg rallies as strong quarter eases fears about ChatGPT impact,Chegg rallied 25% in extended trading on Monday after better-than-expected quarterly sales and an in-line forecast for the current quarter eased worries about the impact of ChatGPT on the educational services company's business.,1
Travel Giant TUI Tests ChatGPT on UK Holidaymakers,TUI AG is bringing ChatGPT to its mobile app in a pilot project testing the potential of generative artificial intelligence on customers in the UK.,1
"OpenAI acquires start-up Global Illumination to work on core products, ChatGPT","OpenAI said on Wednesday it had acquired digital products company Global Illumination, in what comes as the first known acquisition by the storied artificial intelligence firm.",1
OpenAI says AI tools can be effective in content moderation,"ChatGPT creator OpenAI made a strong case for the use of AI in content moderation, saying it can unlock efficiencies at social media firms by speeding up the time it takes to handle some of the grueling tasks.",1
Naver Jumps Most in 9 Months After Korea ChatGPT Rival Debut,"Naver Corp., South Korea’s online media and services leader, gained its most in three quarters after unveiling the country’s answer to ChatGPT.",1
"Hospitality Workers Can Breathe: AI Is Here, But Your Jobs Are Still Secure, Insists OpenAI&#39;s ChatGPT","Contrary to the fears that robots might usurp human roles, ChatGPT&#39;s insights felt like a comforting pat on the back for industry professionals, emphasizing that AI intends to season and garnish human efforts, not",1
Lucas ChatGPT Plugin Delivers Simple and Seamless Text to Video,"The plugin leverages Idomoo&#39;s Next Generation Video Platform for real-time AI video generation. Idomoo&#39;s official ChatGPT plugin is making text-to-video more accessible than ever. Now, users can easily transform",1
Korea’s Internet Leader to Unfurl Entry in ChatGPT-Style AI Race,"Naver Corp., whose Line messaging app and search engine dominate Japan and Korea’s internet landscapes, will unfurl its own answer to ChatGPT this week as it joins a race to tap potentially transformative AI technology.",1
Meta Launches AI Coding Software to Compete With OpenAI,Meta Platforms Inc. launched a new artificial intelligence coding tool in the social media company’s latest bid to compete with Microsoft Corp.-backed OpenAI and Alphabet Inc.’s Google.,1
Baidu gets China's green light to release its ChatGPT-like Ernie bot to the public,Chinese tech giant Baidu announced Thursday its ChatGPT-like Ernie bot was now open to the public at large.,1
OpenAI Rolls Out Business Version of ChatGPT,"Since the artificial intelligence start-up introduced ChatGPT nine months ago, teams at over 80% of Fortune 500 companies have adopted it, it said.",1
Startup Chai offers salary of $875K to compete with OpenAI for Generative AI talent,"Industry: Technology As tech startups compete with OpenAI for talent, Chai AI researcher compensation exceeds $875K. As one of the world&#39;s largest independent chat AI platforms they have placed themselves in a",1
OpenAI Nears $1 Billion of Annual Sales as ChatGPT Takes Off,"OpenAI is on track for $1 billion of annual revenue as businesses adopt the technology behind ChatGPT, the generative AI bot that ignited a wave of artificial intelligence investment.",1
OpenAI on track to generate more than $1 bln revenue over 12 months - The Information,"OpenAI is on track to generate more than $1 billion in revenue over the next 12 months from the sale of artificial intelligence software and computing capacity that powers it, the Information reported on Tuesday.",1
UPDATE 1-OpenAI on track to generate more than $1 bln revenue over 12 months - The Information,"OpenAI is on track to generate more than $1 billion in revenue over the next 12 months from the sale of artificial intelligence software and computing capacity that powers it, the Information reported on Tuesday.",1
OpenAI on pace for over $1 bln revenue as big companies boost AI spending - The Information,"OpenAI is currently on pace to generate more than $1 billion in revenue over the next 12 months from the sale of artificial intelligence software and the computing capacity that powers it, the Information reported on Tuesday.",1
OpenAI releasing version of ChatGPT for large businesses ,"Artificial intelligence leader OpenAI said on Monday it is releasing a version of ChatGPT targeted to large businesses, increasing the overlap in what OpenAI and its financial backer Microsoft offer to customers.",1
"OpenAI launches ChatGPT Enterprise, the company's biggest announcement since ChatGPT's debut","OpenAI on Monday announced its biggest news since ChatGPT's debut: It's launching ChatGPT Enterprise, the AI chatbot's business tier, available starting today. ",1
Exclusive: ChatGPT traffic slips again for third month in a row,"OpenAI's ChatGPT, the wildly popular artificial intelligence chatbot launched in November, saw monthly website visits decline for the third month in a row in August, though there are signs the decline is coming to an end, according to analytics firm Similarweb.",1
Bookie Battles ChatGPT-4 in Head-to-Head NFL Picks Competition for 2023 Regular Season,"Can Oddsmaker and Pro Sports Bettor Select More NFL Winners Than ChatGPT? SAN FRANCISCO, Sept. 6, 2023 /PRNewswire/ -- In a groundbreaking event that pits human against artificial intelligence, BetOnline.ag proudly",2
AM Best to Host Webinar on How Generative AI and ChatGPT Are Reshaping the Insurance Industry,"AM Best will host a complimentary webinar, titled, &#34;How Generative AI and ChatGPT are Reshaping the Insurance Industry,&#34; sponsored by Xceedance, on Tuesday, Oct. 3 at 2:00 p.m. (EDT). A panel of insurance and technology",1
Hello Kitty Seven Wonders Introduces ChatGPT function in MetaGaia Metaverse,"Engage with Hello Kitty in Real-Time Conversations in the Metaverse HONG KONG, Sept. 6, 2023 /PRNewswire/ -- MetaGaia and Sanrio Hong Kong today announced the introduction of ChatGPT in Hello Kitty Seven Wonders digital",1
OpenAI to Host First Developer Conference in San Francisco,"OpenAI will host its first developer conference this fall, as the ChatGPT-maker looks to bolster interest in its products while facing growing competition from other artificial intelligence companies.",1
Regrid Takes Next Step in AI-Assisted Land Exploration with the Launch of Ask ChatGPT in The Regrid Property App,"Explore the Heart of Communities with Ask ChatGPT and Regrid through a free trial. DETROIT, Sept. 14, 2023 /PRNewswire/ -- Regrid, a leading provider of land parcel data and property insights, is thrilled to announce the",1
"SoftBank seeks OpenAI tie-up as Son plans deal spree after Arm IPO, Financial Times reports","SoftBank is looking for deals in artificial intelligence (AI), including a potential investment in OpenAI, after the blockbuster listing of its Arm unit, the Financial Times reported on Saturday.",1
SoftBank seeks OpenAI tie-up as Son plans deal spree after Arm IPO -FT,"Japan's SoftBank is looking for deals in artificial intelligence, including a potential investment in OpenAI, after the blockbuster listing of its Arm unit, the Financial Times reported on Saturday.",1
OpenAI launches office in Dublin with nine job listings,"Artificial intelligence leader OpenAI is opening an office in Dublin, the Microsoft -backed company said Thursday.",1
ChatGPT Creator OpenAI to Boost European Presence With Dublin Office,"ChatGPT creator OpenAI Inc. plans to open an office in Dublin, its second base outside of the US.",1
OpenAI launches office in Dublin with three job listings,"Artificial intelligence leader OpenAI is opening an office in Dublin, the Microsoft -backed company announced Thursday.",1
Prodigal Takes the Lead in Fine-Tuning OpenAI&#39;s GPT-3.5 for Consumer Finance,"MOUNTAIN VIEW, Calif., Sept. 12, 2023 /PRNewswire/ -- Within a day of OpenAI&#39;s announcement that GPT-3.5 was available for fine-tuning with custom data, artificial intelligence (AI) consumer finance pioneer Prodigal",1
More writers sue OpenAI for copyright infringement over AI training,"A group of U.S. authors, including Pulitzer Prize winner Michael Chabon, has sued OpenAI in federal court in San Francisco, accusing the Microsoft-backed program of misusing their writing to train its popular artificial intelligence-powered chatbot ChatGPT.",0
RVshare Introduces ChatGPT Plug-In: A Game Changer for Travel Planning,"AUSTIN, Texas and AKRON, Ohio, Sept. 19, 2023 /PRNewswire/ -- Today, RVshare, the largest community for RV owners and renters, debuts a brand new ChatGPT plug-in that will act as a virtual travel agent for RVshare users.",1
Google announces new Bard features as traffic continues to lag ChatGPT,"Alphabet Inc's Google said on Tuesday that Bard, its generative artificial intelligence, will have the ability to fact-check its answers and analyze users' personal Google data as the tech giant scrambles to catch up to ChatGPT in popularity.",0
Intelligent.com Survey Finds 50 Percent of Educators Are Requiring Handwritten Essays to Deter ChatGPT Use,"Many high school teachers and college professors view ChatGPT as a double-edged sword, capable of helping students learn while also hindering critical thinking SEATTLE, Sept. 18, 2023 /PRNewswire-PRWeb/",0
Hint Health Launches Exciting New AI Product Powered by OpenAI to Reinforce Doctor-Patient Relationships,"San Francisco, CA, Sept. 21, 2023 (GLOBE NEWSWIRE) -- SAN FRANCISCO, Sept 21, 2023 - In an exciting new collaboration with OpenAI, Hint Health today announced the launch of their AI product and their commitment to",1
Poland investigates OpenAI over privacy concerns,"A Polish watchdog is investigating Microsoft-backed OpenAI over a complaint that its ChatGPT chatbot breaks European Union data protection laws known as the GDPR, it said.",0
"OpenAI unveils Dall-E 3, latest version of its text-to-image tool","OpenAI on Wednesday unveiled Dall-E 3, the latest version of its text-to-image tool that uses its wildly popular AI chatbot ChatGPT to help fill in prompts.",1
"John Grisham, George R.R. Martin and other prominent authors sue OpenAI",A group of prominent U.S. authors has sued OpenAI over alleged copyright infringement in using their work to train ChatGPT.,0
"John Grisham, other top US authors sue OpenAI over copyrights","A trade group for U.S. authors has sued OpenAI in Manhattan federal court on behalf of prominent writers including John Grisham, Jonathan Franzen, George Saunders, Jodi Picoult and ""Game of Thrones"" novelist George R.R. Martin, accusing the company of unlawfully training...",0
"Wondershare EdrawMax 12.6.0 with OpenAI ChatGPT Integration Launches, Unveiling New AI-Powered Diagramming Tools for Enhanced Productivity","VANCOUVER, BC, Sept. 18, 2023 /PRNewswire/ -- Wondershare EdrawMax, the leading diagramming software, is excited to announce the release of its latest version, marked as 12.6.0, which integrates cutting-edge OpenAI",1
"ChatGPT can now 'speak,' listen and process images, OpenAI says","OpenAI's ChatGPT can now ""see, hear and speak,"" or, at least, understand spoken words, respond with a synthetic voice, and process images, the company said.",1
"OpenAI's ChatGPT will 'see, hear and speak' in major update","OpenAI's ChatGPT is getting a major update that will enable the viral chatbot to have voice conversations with users and interact using images, moving it closer to popular artificial intelligence (AI) assistants like Apple's Siri.",1
Klick Health Launches First ChatGPT Plugin for Life Sciences Industry in US,"Free KlickRx plugin makes it quick &amp; easy to access physician payment information using generative AI Klick Health today announced the first ChatGPT plugin for life sciences companies in the U.S. Built on OpenAI,",1
"OpenAI, Jony Ive in talks to raise $1 bln from SoftBank for AI device venture - FT","ChatGPT maker OpenAI is in advanced talks with former Apple designer Jony Ive and SoftBank's Masayoshi Son to build the ""iPhone of artificial intelligence"", fuelled by more than $1 billion in funding from the Japanese conglomerate, the Financial Times reported on Thursday.",1
"ChatGPT users can now browse internet, OpenAI says","ChatGPT users will now be able to surf the web, Microsoft-backed OpenAI said on Wednesday, expanding the data the viral chatbot can access beyond its earlier September 2021 cutoff.",1
"France’s Mistral AI Releases Model to Compete With Meta, OpenAI","France’s Mistral AI announced its first generative artificial intelligence model to compete with US leaders in AI, including Meta Platforms Inc. and Microsoft Corp.-backed OpenAI.",1
OpenAI says ChatGPT can now browse internet,Microsoft-backed OpenAI said on Wednesday that ChatGPT can now browse the internet to provide users with current information and that browsing is no longer limited to data before September 2021.,1
Microsoft May Win Big With OpenAI Valuation. Amazon’s Rivian Record Shows the Risk.,"OpenAI, the developer of ChatGPT, is in talks over a share sale that would value it between $80 billion and $90 billion, The Wall Street Journal reported.",1
"OpenAI, at boosted valuation, in talks to sell existing shares to investors -sources","OpenAI, the artificial intelligence startup behind ChatGPT, is talking to investors about a possible sale of existing shares at a much higher valuation from a few months ago, according to two sources familiar with the matter.",1
"OpenAI Seeks $90 Billion Valuation in Possible Share Sale, WSJ Says","OpenAI, the creator of ChatGPT, is talking to investors about a potential share sale that would value the startup at $80 billion to $90 billion, the Wall Street Journal reported.",1
OpenAI seeks valuation of up to $90 bln in sale of existing shares - WSJ,"OpenAI is talking to investors about a possible share sale that would value the artificial-intelligence startup behind ChatGPT at between $80 billion to $90 billion, the Wall Street Journal reported on Tuesday, citing people familiar with the matter.",1
New Service: Google Cloud Partner TS Cloud Releases &#34;ChatGPT Auto-Data Entry&#34;,"Google Cloud Partner, TS Cloud, announced the release of &#34;ChatGPT Auto-Data Entry&#34;. And start to provide this AI data entry service to Google Workspace users worldwide. SINGAPORE, Oct. 6, 2023 /PRNewswire-PRWeb/",1
AM Best Webinar Playback Available: How Generative AI and ChatGPT Are Reshaping the Insurance Industry,"Generative AI and ChatGPT are not just enhancing the future of the insurance industry, but actively reshaping it. Learn how by watching a complete video replay of AM Best&#39;s &#34;How Generative AI and ChatGPT Are Reshaping",1
Exclusive: ChatGPT-owner OpenAI is exploring making its own AI chips,"OpenAI, the company behind ChatGPT, is exploring making its own artificial intelligence chips and has gone as far as evaluating a potential acquisition target, according to people familiar with the company’s plans.",1
Exclusive: ChatGPT-owner OpenAI is exploring making its own AI chips -sources,"OpenAI, the company behind ChatGPT, is exploring making its own artificial intelligence chips and has gone as far as evaluating a potential acquisition target, according to people familiar with the company’s plans.",1
US Space Force pauses use of AI tools like ChatGPT over data security risks,"The U.S. Space Force has paused the use of web-based generative artificial intelligence tools like ChatGPT for its workforce over data security concerns, according to a memo seen by Reuters.",0
Exclusive: OpenAI plans major updates to lure developers with lower costs -sources,"OpenAI plans to introduce major updates for developers next month to make it cheaper and faster to build software applications based on its artificial intelligence models, as the ChatGPT maker tries to court more companies to use its technology, sources briefed on the plans told Reuters.",1
ChatGPT can now respond with images and search the web,OpenAI has officially launched real-time internet browsing and image generation for ChatGPT — but it has been a significantly bumpy ride.,1
ChatGPT Creator Partners With Abu Dhabi’s G42 in Middle East AI Push,"OpenAI, the creator of ChatGPT, is teaming up with Abu Dhabi’s leading artificial intelligence firm as part of an expansion within the United Arab Emirates and the broader region.",1
OpenAI in talks to sell shares at $86 billion valuation - Bloomberg News,"ChatGPT creator OpenAI is in talks to sell existing employees' shares at an $86 billion valuation, Bloomberg News reported on Wednesday, citing people with knowledge of the matter.",1
OpenAI Is in Talks to Sell Shares at an $86 Billion Valuation,"OpenAI is in talks to sell existing employees’ shares at an $86 billion valuation, according to people with knowledge of the matter.",1
ChatGPT creator OpenAI partners with Abu Dhabi's G42 as UAE scales up AI adoption,"ChatGPT creator OpenAI has partnered with G42, the Abu Dhabi-based tech conglomerate said on Wednesday, in a push to drive artificial intelligence adoption in the United Arab Emirates and other Middle Eastern markets.",1
G42 and OpenAI launch partnership to deploy advanced AI capabilities optimized for the UAE and broader region,"G42, the leading UAE-based technology holding group, has announced a partnership with OpenAI, the AI research and deployment company behind ChatGPT,...",1
OpenAI Claims Tool to Detect AI-Generated Images Is 99% Accurate,OpenAI is building a tool to detect images created by artificial intelligence with a high degree of accuracy.,1
"SBLI Leads Industry Innovation, Amplifying Operational Efficiency with ChatGPT Enterprise by OpenAI",The Massachusetts-based Mutual Life Insurance Company is the First of its Size to Embrace OpenAI&#39;s ChatGPT Enterprise SBLI (The Savings Bank Mutual Life Insurance Company of Massachusetts) announces its strategic,1
PwC Offers Advice From Bots in Deal With ChatGPT Firm OpenAI,PricewaterhouseCoopers LLP has teamed up with ChatGPT owner OpenAI to offer clients advice generated by artificial intelligence as the Big Four audit firms look to cut costs and boost productivity.,1
Google commits to invest $2 billion in OpenAI competitor Anthropic,"Founded by former OpenAI executives, Anthropic has emerged as one of the hottest artificial intelligence startups, thanks to its Claude 2 chatbot",0
OpenAI Is Starting a New Team to Reduce Risk From Future AI,OpenAI is starting a new team aimed at minimizing risks from artificial intelligence as the fast-developing technology gets more capable over time.,1
FRISS to use Microsoft Azure OpenAI Service for Enhanced AI Fraud Model Explanations,"Azure OpenAI Service supports honest insurance with transforming alerts for potential fraud into human readable stories FRISS, one of the world&#39;s most implemented solutions for trust automation at P&amp;C carriers,",1
"Microsoft extends cloud lead over Alphabet with focus on OpenAI, big clients","Microsoft is outstripping Alphabet in the race to make money from generative artificial intelligence through early bets on OpenAI and focus on big clients, raising worries that the Google parent could lose share in the cloud-computing market.",1
"Microsoft, OpenAI-backed AI safety forum names first director, plans advisory board","An artificial intelligence safety forum launched by companies including OpenAI, Microsoft and Google named its first director on Wednesday, and said it would create an advisory board in the coming months to help guide its strategy.",1
